Nombre_de_Curso,Seccion,Modalidad,Edificio,Salon,Inicio,Final,Dias,Catedratico,Auxiliar,Detalle
0454 METALURGIA Y METALOGRAFIA,_D,PRESENCIAL,T-7,LAB-MEC,17:20,19:00,JU,HUGO LEONEL RAMIREZ ORTIZ,,Sin restricciones
0462 ELECTRICIDAD Y ELECTRONICA BASICA,_D,PRESENCIAL,T-1,LAB EEB,13:10,14:50,MI,MARIO ALBERTO REYES CALDERÓN,,Sin restricciones
0502 REFRIGERACION Y AIRE ACONDICIONADO,_D,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,JU,LUIS ALFREDO ASTURIAS ZUNIGA,,Sin restricciones
0504 MOTORES DE COMBUSTION INTERNA,_D,PRESENCIAL,T-7,LAB-MEC,18:10,19:50,LU,BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones
0510 INSTALACIONES MECANICAS,_D,PRESENCIAL,T-7,INST-MEC,18:10,19:50,JU,PABLO RODOLFO ZUÑIGA RAMIREZ,,Sin restricciones
0520 PROCESOS DE MANUFACTURA 1,_D,PRESENCIAL,T-7,LAB-MEC,07:10,08:50,JU,LUIS EDUARDO CORONADO NOJ,,Ver Restricciones
0522 PROCESOS DE MANUFACTURA 2,_D,PRESENCIAL,T-7,LAB-MEC,07:10,08:50,JU,CARLOS ENRIQUE CHICOL CABRERA,,Ver Restricciones
0532 VIBRACIONES,_D,PRESENCIAL,T-3,407,13:10,14:50,JU,FREDY MAURICIO MONROY PERALTA,,Sin restricciones
0250 MECANICA DE FLUIDOS,_D,PRESENCIAL,T-3,211,19:00,20:40,MA,LUIS MANUEL SANDOVAL MENDOZA,,Sin restricciones
0005 TECNICAS DE ESTUDIO E INVESTIGACION,D,PRESENCIAL,T-1,L-II-1,14:00,14:50,LU  MI,CARLOS ENRIQUE GÓMEZ DONIS,,Ver Restricciones
0017 AREA SOCIAL HUMANISTICA 1,D,PRESENCIAL,S-12,108,08:00,08:50,LU MA MI  VI,MONICA MARLENI QUIÑONEZ ANDRADE,,Ver Restricciones
0018 FILOSOFIA DE LA CIENCIA,D,PRESENCIAL,S-12,305,10:40,11:30,LU  MI,ROGELIO ALFREDO SALAZAR DE LEON,,Sin restricciones
0022 PSICOLOGIA INDUSTRIAL,D,PRESENCIAL,T-3,109,09:00,09:50,MA  JU,MIRIAM PATRICIA RUBIO CONTRERAS DE AKU,,Sin restricciones
0039 DEPORTES 1,D,PRESENCIAL,T-3,317,10:40,11:30,MA,NOEL JOEL GRAMAJO MONTERROSO,JOSÉ EMANUEL SALAZAR CANO,Ver Restricciones
0069 AREA TECNICA COMPLEMENTARIA 1,D,PRESENCIAL,S-11,105-DIB,10:40,12:20,MI,JUAN ALBERTO ORTIZ ESTURBAN,SOFIA AIDALI VÁSQUEZ ALVARADO,Ver Restricciones
0101 AREA MATEMATICA BASICA 1,D,PRESENCIAL,S-12,104,09:00,10:40,LU MA MI  VI,RENATO GIOVANNI PONCIANO SANDOVAL,JULIO ESTUARDO SOLORZANO SOSA,Ver Restricciones
0107 AREA MATEMATICA INTERMEDIA 1,D,PRESENCIAL,T-3,112,09:00,10:40,LU MA MI  VI,ANGEL ROBERTO SIC GARCIA,EDWIN JOSE ECHEVERRIA HERRERA,Sin restricciones
0112 AREA MATEMATICA INTERMEDIA 2,D,PRESENCIAL,T-3,305,09:00,09:50,LU MA MI  VI,SILVIA CAROLINA LEMUS CASTRO,LUIS ANGEL MARROQUÍN MOLINA,Sin restricciones
0114 AREA MATEMATICA INTERMEDIA 3,D,PRESENCIAL,T-3,310,09:50,10:40,LU MA MI  VI,SHARONN PRYSCILA PU MORALES,LUIS ANGEL MARROQUÍN MOLINA,Sin restricciones
0250 MECANICA DE FLUIDOS,D,HÍBRIDA,HIBR,VIRTUAL,10:40,11:30,LU  MI  VI,DENNIS SALVADOR ARGUETA MAYORGA,,Ver Restricciones
0348 QUIMICA GENERAL 1,D,PRESENCIAL,S-12,104,07:10,08:00,LU MA MI  VI,CASTA PETRONA ZECENA ZECENA,,Ver Restricciones
0700 INGENIERIA ECONOMICA 1,D,HÍBRIDA,HIBR,VIRTUAL,11:30,12:20,MI,MARIO ESTUARDO ARRIOLA AVILA,,Sin restricciones
0700 INGENIERIA ECONOMICA 1,D,HÍBRIDA,HIBR,VIRTUAL,10:40,12:20,VI,MARIO ESTUARDO ARRIOLA AVILA,,Sin restricciones
0732 ESTADISTICA 1,D,PRESENCIAL,T-3,114,07:10,08:00,LU MA MI JU,LESBIA CAROLINA CARRANZA ESCOBAR,JOSUE DAVID SOTOY JULAJUJ,Sin restricciones
0770 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,D,PRESENCIAL,T-3,314,07:10,08:50,MA  JU,HERMAN IGOR VELIZ LINARES,,Sin restricciones
0771 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,D,HÍBRIDA,HIBR,VIRTUAL,07:10,10:30,SA,DENNIS STANLEY BARRIOS GONZALEZ,,Sin restricciones
0773 MANEJO E IMPLEMENTACION DE ARCHIVOS,D,HÍBRIDA,HIBR,VIRTUAL,10:30,13:50,SA,JURGEN ANDONI RAMIREZ RAMÍREZ,,Sin restricciones
0960 MATEMATICA PARA COMPUTACION 1,D,PRESENCIAL,T-3,210,09:50,10:40,LU  MI  VI,CARLOS ALBERTO GARRIDO LOPEZ,JOSÉ DANIEL FUENTES OROZCO,Sin restricciones
2003 PRACTICAS FINALES INGENIERIA MECANICA,D,PRESENCIAL,EPS,EPS-1,20:40,21:30,JU,DIEGO ISRAEL NAVARRO GODINEZ,,Sin restricciones
2036 PRACTICAS INTERMEDIAS,D,PRESENCIAL,T-3,310,10:40,12:20,MA,SERGIO LEONEL GOMEZ BRAVO,,Ver Restricciones
3022 PSICOLOGIA INDUSTRIAL (DIPLOMADO),D,PRESENCIAL,T-3,109,09:00,09:50,MA  JU,MIRIAM PATRICIA RUBIO CONTRERAS DE AKU,,Sin restricciones
0005 TECNICAS DE ESTUDIO E INVESTIGACION,D,PRESENCIAL,T-3,305,14:00,14:50,SA,KENNETH ISSUR ESTRADA RUIZ,,Sin restricciones
0770 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,D,HÍBRIDA,0000,00000000,09:50,11:30,JU,LESTHER KEVIN FEDERICO LÓPEZ MICULAX,,Sin restricciones
0771 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,D,HÍBRIDA,0000,00000000,16:20,18:00,SA,PITER ANGEL ESAÚ VALIENTE DE LEÓN,,Sin restricciones
0773 MANEJO E IMPLEMENTACION DE ARCHIVOS,D,HÍBRIDA,0000,00000000,14:00,15:40,MA,KEVIN MARTIN SAMAYOA URIZAR,,Sin restricciones
0732 ESTADISTICA 1,D,PRESENCIAL,T-3,114,07:10,08:00,VI,JOSUE DAVID SOTOY JULAJUJ,,Sin restricciones
0147 FISICA BASICA,D+,PRESENCIAL,S-12,310,09:00,09:50,LU MA  JU VI,RODOLFO   ESTUARDO QUIROA  MELENDRES,WALTER JOSUÉ OROZCO AGUIRRE,Ver Restricciones
2025 PRACTICAS INICIALES,D+,PRESENCIAL,S-12,309,09:00,10:40,JU,NORMA ILEANA SARMIENTO ZECENA,,Ver Restricciones
0147 FISICA BASICA,D-,PRESENCIAL,S-12,305,09:00,09:50,LU MA  JU VI,EDDY  JOSUE SOLARES  ESPINOZA,WALTER JOSUÉ OROZCO AGUIRRE,Ver Restricciones
2025 PRACTICAS INICIALES,D-,PRESENCIAL,S-12,104,09:00,10:40,JU,YOCASTA  IVANOBLA ORTIZ DEL CID,,Ver Restricciones
0147 FISICA BASICA,D1,PRESENCIAL,S-11,LAB-FIS1,14:00,15:40,MI,PEDRO PABLO GUZMAN MILIAN,,Sin restricciones
0150 FISICA 1,D1,PRESENCIAL,S-11,LAB-FIS1,12:20,14:00,MA,KIMBERLEE MELISSA HERNANDEZ BOBADILLA,,Sin restricciones
0152 FISICA 2,D1,PRESENCIAL,S-11,LAB-FIS1,16:30,18:10,JU,MYNOR ALEJANDRO CIFUENTES VELÁSQUEZ,,Sin restricciones
0348 QUIMICA GENERAL 1,D1,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,JU,MARIA ROSA OVANDO ILLESCAS,,Sin restricciones
0147 FISICA BASICA,D2,PRESENCIAL,S-11,LAB-FIS2,14:00,15:40,MI,KARINA NOHEMI RAMIREZ ORELLANA,,Sin restricciones
0150 FISICA 1,D2,PRESENCIAL,S-11,LAB-FIS2,12:20,14:00,MA,FRANCISCO ALBERTO NAVARRO OROZCO,,Sin restricciones
0152 FISICA 2,D2,PRESENCIAL,S-11,LAB-FIS2,16:30,18:10,JU,PEDRO PABLO GUZMAN MILIAN,,Sin restricciones
0348 QUIMICA GENERAL 1,D2,PRESENCIAL,T-5,LAB-Q1,14:00,15:40,JU,LOIDA LISBETH CHAMALÉ NIÑOS,,Sin restricciones
0147 FISICA BASICA,D3,PRESENCIAL,S-11,LAB-FIS3,14:00,15:40,MI,DANIEL ANTULIO CAMEY MARTÍNEZ,,Sin restricciones
0150 FISICA 1,D3,PRESENCIAL,S-11,LAB-FIS3,12:20,14:00,MA,ELSA JULISSA GARCÍA LÉMUS,,Sin restricciones
0348 QUIMICA GENERAL 1,D3,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,JU,MARIA ROSA OVANDO ILLESCAS,,Sin restricciones
0348 QUIMICA GENERAL 1,D4,PRESENCIAL,T-5,LAB-Q2,14:00,15:40,JU,LOIDA LISBETH CHAMALÉ NIÑOS,,Sin restricciones
0348 QUIMICA GENERAL 1,D5,PRESENCIAL,T-5,LAB-Q1,14:00,15:40,LU,TANNIA MAGALY DE LEON MORAN,,Sin restricciones
0236 SISTEMAS DE CONTROL 1,.E,PRESENCIAL,T-1,LABSISC,16:30,17:20,LU,HUGO LEONEL TIUL VALENZUELA,,Sin restricciones
0522 PROCESOS DE MANUFACTURA 2,.E,PRESENCIAL,T-7,CNC,14:00,15:40,MI,VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones
0200 INGENIERIA ELECTRICA 1,_E,PRESENCIAL,T-1,LAB ELEC,13:10,14:50,MA,ANA MARÍA NAVARRO  OROZCO,,Sin restricciones
0202 INGENIERIA ELECTRICA 2,_E,PRESENCIAL,T-1,LAB ELEC,17:20,19:00,MI,BRIAN  ENRIQUE CHICOL  MORALES,,Sin restricciones
0204 CIRCUITOS ELECTRICOS 1,_E,PRESENCIAL,T-1,LAB-CIRC,09:50,11:30,JU,EDGAR YANUARIO LAJ HUN,,Sin restricciones
0210 TEORIA ELECTROMAGNETICA 1,_E,PRESENCIAL,T-1,LAB TEO,10:30,12:10,SA,MATILDE LUCRECIA MARTINEZ AGUIRRE,,Sin restricciones
0230 INSTRUMENTACION ELECTRICA,_E,PRESENCIAL,T-1,LAB-ELEC,13:10,14:50,VI,OTTO FERNANDO ANDRINO GONZALEZ,,Sin restricciones
0236 SISTEMAS DE CONTROL 1,_E,PRESENCIAL,T-1,LABSISC,10:40,11:30,LU,INGRID SALOME RODRIGUEZ DE LOUKOTA,,Sin restricciones
0258 MAQUINAS HIDRAULICAS,_E,PRESENCIAL,T-7,LAB-MEC,14:50,16:30,LU,HERBERT SAMUEL FIGUEROA AVENDAÑO,,Sin restricciones
0354 QUIMICA 3,_E,PRESENCIAL,T-5,LAB-Q2,13:10,15:40,VI,MERCEDES ESTHER ROQUEL CHAVEZ,JOSE ALBERTO MEDINA CALGUA,Sin restricciones
0358 QUIMICA ORGANICA 1,_E,PRESENCIAL,T-5,LAB-Q1,15:40,18:10,JU,JULIO RICARDO DIAZ PAPPA,MARJORIE JULIETA MARTÍNEZ BARRIOS,Sin restricciones
0454 METALURGIA Y METALOGRAFIA,_E,PRESENCIAL,T-7,LAB-MEC,17:20,19:00,VI,HUGO LEONEL RAMIREZ ORTIZ,,Sin restricciones
0462 ELECTRICIDAD Y ELECTRONICA BASICA,_E,PRESENCIAL,T-1,LAB EEB,13:10,14:50,VI,MARIO ALBERTO REYES CALDERÓN,,Sin restricciones
0502 REFRIGERACION Y AIRE ACONDICIONADO,_E,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,VI,LUIS ALFREDO ASTURIAS ZUNIGA,,Sin restricciones
0504 MOTORES DE COMBUSTION INTERNA,_E,PRESENCIAL,T-7,LAB-MEC,18:10,19:50,VI,BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones
0510 INSTALACIONES MECANICAS,_E,PRESENCIAL,T-7,INST-MEC,18:10,19:50,VI,PABLO RODOLFO ZUÑIGA RAMIREZ,,Sin restricciones
0520 PROCESOS DE MANUFACTURA 1,_E,PRESENCIAL,T-7,LAB-MEC,15:40,17:20,LU,LUIS EDUARDO CORONADO NOJ,,Ver Restricciones
0522 PROCESOS DE MANUFACTURA 2,_E,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,LU,PABLO RODOLFO ZUÑIGA RAMIREZ,,Ver Restricciones
0250 MECANICA DE FLUIDOS,_E,PRESENCIAL,T-3,211,10:40,12:20,JU,LUIS MANUEL SANDOVAL MENDOZA,,Sin restricciones
0017 AREA SOCIAL HUMANISTICA 1,E,PRESENCIAL,S-12,305,11:30,12:20,LU MA MI  VI,MONICA MARLENI QUIÑONEZ ANDRADE,RICARDO ENRIQUE CONTRERAS LEMUS,Ver Restricciones
0018 FILOSOFIA DE LA CIENCIA,E,PRESENCIAL,S-12,105,09:00,09:50,MA   VI,ROGELIO ALFREDO SALAZAR DE LEON,,Sin restricciones
0039 DEPORTES 1,E,PRESENCIAL,T-3,317,14:00,14:50,VI,NOEL JOEL GRAMAJO MONTERROSO,BRYAN ESTUARDO DE LEÓN ESTRADA,Ver Restricciones
0069 AREA TECNICA COMPLEMENTARIA 1,E,PRESENCIAL,S-11,105-DIB,07:10,08:50,MI,ALLEN EDUARDO RAMIREZ TOLEDO,CARMEN PAOLA CAMBARA CASTRO,Ver Restricciones
0101 AREA MATEMATICA BASICA 1,E,PRESENCIAL,S-12,403,09:00,10:40,LU MA MI  VI,GUSTAVO ADOLFO SANTOS OROZCO,FÁTIMA LOURDES LÓPEZ LÓPEZ,Ver Restricciones
0103 AREA MATEMATICA BASICA 2,E,PRESENCIAL,T-3,402,09:00,10:40,LU MA MI  VI,CARLOS ALFREDO ANGULO HUERGO,VINICIO DAVID SANTOS ORTEGA,Sin restricciones
0107 AREA MATEMATICA INTERMEDIA 1,E,PRESENCIAL,S-12,411,09:00,10:40,LU MA MI  VI,DOUGLAS KENEDY ROMAN AVILA,MARIANO ARTURO ESTRADA ESTRADA,Sin restricciones
0112 AREA MATEMATICA INTERMEDIA 2,E,PRESENCIAL,T-7,201,09:00,09:50,LU MA MI  VI,PABLO RODOLFO ZUÑIGA RAMIREZ,FRANCISCO ALBERTO NAVARRO OROZCO,Sin restricciones
0114 AREA MATEMATICA INTERMEDIA 3,E,PRESENCIAL,T-7,201,09:50,10:40,LU MA MI  VI,PABLO RODOLFO ZUÑIGA RAMIREZ,FRANCISCO ALBERTO NAVARRO OROZCO,Sin restricciones
0732 ESTADISTICA 1,E,VIRTUAL,MEET,VIRTUAL,11:30,12:20,LU MA MI JU,ALBA MARITZA GUERRERO SPINOLA,MICHAEL DOUGLAS PALENCIA GONZÁLEZ,Sin restricciones
0770 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,E,PRESENCIAL,T-3,316,07:10,08:50,MA  JU,NEFTALI DE JESUS CALDERON MENDEZ,,Sin restricciones
2003 PRACTICAS FINALES INGENIERIA MECANICA,E,PRESENCIAL,EPS,EPS-1,20:40,21:30,VI,CARLOS ANIBAL CHICOJAY COLOMA,,Sin restricciones
2025 PRACTICAS INICIALES,E,PRESENCIAL,T-1,L-II-1,09:50,11:30,JU,FRANCISCO JAVIER GONZALEZ LOPEZ,,Ver Restricciones
0770 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,E,HÍBRIDA,0000,00000000,16:30,18:10,JU,DOUGLAS ALEXANDER SOCH CATALÁN,,Sin restricciones
0732 ESTADISTICA 1,E,VIRTUAL,MEET,VIRTUAL,11:30,12:20,VI,MICHAEL DOUGLAS PALENCIA GONZÁLEZ,,Sin restricciones
0150 FISICA 1,E+,PRESENCIAL,S-12,311,10:40,11:30,LU  MI JU VI,PAMELA  CRISTINA SIKAHALL  URIZAR,LUIS ROBERTO CABRERA LORENZO,Ver Restricciones
0348 QUIMICA GENERAL 1,E+,PRESENCIAL,S-12,103,10:40,11:30,LU MA MI  VI,BERTHA ROXANDA MOLINA LEON DE QUINTO,,Ver Restricciones
0150 FISICA 1,E-,PRESENCIAL,T-3,114,10:40,11:30,LU  MI JU VI,EDDY  JOSUE SOLARES  ESPINOZA,MYNOR DAVID RAMÍREZ ORELLANA,Ver Restricciones
0348 QUIMICA GENERAL 1,E-,PRESENCIAL,S-12,308,10:40,11:30,LU MA MI  VI,EDGAR GAMALIEL DE LEON HERNANDEZ,,Ver Restricciones
0147 FISICA BASICA,E1,PRESENCIAL,T-1,L-II-2,11:30,12:20,LU MA  JU VI,RONAL NOE GALVEZ GARCIA,LUIS ENRIQUE IZQUIERDO OCHOA,Ver Restricciones
0150 FISICA 1,E1,PRESENCIAL,S-11,LAB-FIS1,14:00,15:40,MA,PEDRO PABLO GUZMAN MILIAN,,Sin restricciones
0152 FISICA 2,E1,PRESENCIAL,S-11,LAB-FIS1,18:10,19:50,JU,ELMER ESTUARDO TRIQUIZ SUCUQUÍ,,Sin restricciones
0348 QUIMICA GENERAL 1,E1,PRESENCIAL,T-5,LAB-Q1,07:10,08:50,MA,MIRNA VIOLETA PÉREZ DE LEÓN,,Sin restricciones
0522 PROCESOS DE MANUFACTURA 2,E1,PRESENCIAL,T-7,CNC,19:00,20:40,MI,VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones
0147 FISICA BASICA,E2,PRESENCIAL,S-12,103,11:30,12:20,LU MA  JU VI,LUIS  ALBERTO BAUTISTA,LUIS ROBERTO CABRERA LORENZO,Ver Restricciones
0150 FISICA 1,E2,PRESENCIAL,S-11,LAB-FIS2,14:00,15:40,MA,KARINA NOHEMI RAMIREZ ORELLANA,,Sin restricciones
0348 QUIMICA GENERAL 1,E2,PRESENCIAL,T-5,LAB-Q1,14:00,15:40,MA,MAYRA VICTORIA VALENCIA CARDOZA,,Sin restricciones
0147 FISICA BASICA,E3,PRESENCIAL,S-12,106,11:30,12:20,LU MA  JU VI,JOSE ADOLFO TUNA AGUILAR,WALTER JOSUÉ OROZCO AGUIRRE,Ver Restricciones
0150 FISICA 1,E3,PRESENCIAL,S-11,LAB-FIS3,14:00,15:40,MA,DANIEL ANTULIO CAMEY MARTÍNEZ,,Sin restricciones
0348 QUIMICA GENERAL 1,E3,PRESENCIAL,T-5,LAB-Q1,07:10,08:50,MA,MIRNA VIOLETA PÉREZ DE LEÓN,,Sin restricciones
0348 QUIMICA GENERAL 1,E4,PRESENCIAL,T-5,LAB-Q1,14:00,15:40,MA,MAYRA VICTORIA VALENCIA CARDOZA,,Sin restricciones
0006 IDIOMA TECNICO 1,EI,PRESENCIAL,S-12,301,11:30,12:20,JU,ERICKA NATHALIE LOPEZ TORRES,,Ver Restricciones
0006 IDIOMA TECNICO 1,EI,PRESENCIAL,S-12,301,12:20,13:10,LU  MI JU,ERICKA NATHALIE LOPEZ TORRES,,Ver Restricciones
0522 PROCESOS DE MANUFACTURA 2,.F,PRESENCIAL,T-7,CNC,14:00,15:40,MI,VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones
0200 INGENIERIA ELECTRICA 1,_F,PRESENCIAL,T-1,LAB ELEC,13:10,14:50,MI,ANA MARÍA NAVARRO  OROZCO,,Sin restricciones
0202 INGENIERIA ELECTRICA 2,_F,PRESENCIAL,T-1,LAB ELEC,17:20,19:00,VI,BRIAN  ENRIQUE CHICOL  MORALES,,Sin restricciones
0204 CIRCUITOS ELECTRICOS 1,_F,PRESENCIAL,T-1,LAB-CIRC,11:30,13:10,JU,EDGAR YANUARIO LAJ HUN,,Sin restricciones
0232 ELECTRONICA  1,_F,PRESENCIAL,T-1,LAB-ELEC,17:20,18:10,LU,CHRISTIAN ANTONIO ORELLANA LÓPEZ,,Sin restricciones
0246 ELECTRONICA 3,_F,PRESENCIAL,T-1,LAB-ELEC,14:50,15:40,VI,HILDA FABIOLA ESPAÑA GIRÓN,,Sin restricciones
0258 MAQUINAS HIDRAULICAS,_F,PRESENCIAL,T-7,LAB-MEC,14:50,16:30,MA,HERBERT SAMUEL FIGUEROA AVENDAÑO,,Sin restricciones
0358 QUIMICA ORGANICA 1,_F,PRESENCIAL,T-5,LAB-Q2,13:10,15:40,MI,MERCEDES ESTHER ROQUEL CHAVEZ,DARLIN JASMIN CABRERA CHAVEZ,Sin restricciones
0362 ANALISIS CUALITATIVO,_F,PRESENCIAL,T-5,LAB-Q2,09:50,12:20,JU,GERARDO ORDONEZ,MARJORIE JULIETA MARTÍNEZ BARRIOS,Sin restricciones
0504 MOTORES DE COMBUSTION INTERNA,_F,PRESENCIAL,T-7,LAB-MEC,11:30,13:10,LU,BYRON GIOVANNI PALACIOS COLINDRES,,Sin restricciones
0520 PROCESOS DE MANUFACTURA 1,_F,PRESENCIAL,T-7,LAB-MEC,15:40,17:20,MA,LUIS EDUARDO CORONADO NOJ,,Ver Restricciones
0522 PROCESOS DE MANUFACTURA 2,_F,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,MA,PABLO RODOLFO ZUÑIGA RAMIREZ,,Ver Restricciones
0005 TECNICAS DE ESTUDIO E INVESTIGACION,F,PRESENCIAL,S-12,409,09:00,09:50,MA MI,DENNIS STANLEY BARRIOS GONZALEZ,,Ver Restricciones
0006 IDIOMA TECNICO 1,F,PRESENCIAL,T-3,305,11:30,13:10,MI  VI,CARLOS LEONEL MUÑOZ LEMUS,,Ver Restricciones
0017 AREA SOCIAL HUMANISTICA 1,F,PRESENCIAL,S-12,301,09:50,10:40,LU MA MI  VI,CRISTOBAL MARDOQUEO ARRIOLA MAIREN,,Ver Restricciones
0018 FILOSOFIA DE LA CIENCIA,F,PRESENCIAL,S-12,105,09:00,09:50,MA  JU,ROGELIO ALFREDO SALAZAR DE LEON,,Sin restricciones
0039 DEPORTES 1,F,PRESENCIAL,T-3,317,13:10,14:00,MI,MARIO ENRIQUE RIVERA GONZALEZ,BRYAN ESTUARDO DE LEÓN ESTRADA,Ver Restricciones
0069 AREA TECNICA COMPLEMENTARIA 1,F,PRESENCIAL,S-11,105-DIB,10:40,12:20,MA,ALLEN EDUARDO RAMIREZ TOLEDO,SOFIA AIDALI VÁSQUEZ ALVARADO,Sin restricciones
0101 AREA MATEMATICA BASICA 1,F,PRESENCIAL,S-12,309,07:10,08:50,LU MA MI  VI,ERICK GEOVANI AGUSTIN MARROQUIN,EDWIN JOSE ECHEVERRIA HERRERA,Ver Restricciones
0103 AREA MATEMATICA BASICA 2,F,PRESENCIAL,S-12,309,09:00,10:40,LU MA MI  VI,HELEN ROCIO RAMIREZ LUCAS,DERECK ALEJANDRO MÁRQUEZ MARTINEZ,Sin restricciones
0107 AREA MATEMATICA INTERMEDIA 1,F,PRESENCIAL,S-12,106,09:00,10:40,LU MA MI  VI,NERY AMILCAR MEJIA GODINEZ,DIANA LISSETH MORALES MORALES,Sin restricciones
0112 AREA MATEMATICA INTERMEDIA 2,F,PRESENCIAL,T-3,312,08:00,08:50,LU MA MI  VI,CARLOS ALFREDO ANGULO HUERGO,VINICIO DAVID SANTOS ORTEGA,Sin restricciones
0114 AREA MATEMATICA INTERMEDIA 3,F,PRESENCIAL,T-3,114,08:00,08:50,LU MA MI  VI,SILVIA CAROLINA LEMUS CASTRO,AXEL MANOLO AGUILAR MONZÓN,Sin restricciones
0732 ESTADISTICA 1,F,VIRTUAL,MEET,VIRTUAL,10:40,11:30,LU MA MI JU,LADY MARIEBELIA ELIAS ESTRADA,WALTER DODANIM LÓPEZ GÓMEZ,Sin restricciones
0770 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,F,PRESENCIAL,T-3,410,11:30,13:10,LU  MI,WILLIAM ESTUARDO ESCOBAR ARGUETA,,Sin restricciones
2003 PRACTICAS FINALES INGENIERIA MECANICA,F,PRESENCIAL,EPS,EPS-1,20:40,21:30,MI,EDWIN ESTUARDO SARCEÑO ZEPEDA,,Sin restricciones
0005 TECNICAS DE ESTUDIO E INVESTIGACION,F,PRESENCIAL,T-3,305,11:20,12:10,SA,KENNETH ISSUR ESTRADA RUIZ,,Sin restricciones
0770 INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,F,HÍBRIDA,0000,00000000,16:30,18:10,MI,ZENAIDA IRAZEMA CHACÓN GARCÍA,,Sin restricciones
0732 ESTADISTICA 1,F,VIRTUAL,MEET,VIRTUAL,10:40,11:30,VI,WALTER DODANIM LÓPEZ GÓMEZ,,Sin restricciones
0150 FISICA 1,F+,PRESENCIAL,T-3,110,11:30,12:20,LU  MI JU VI,RODOLFO   ESTUARDO QUIROA  MELENDRES,MYNOR DAVID RAMÍREZ ORELLANA,Ver Restricciones
2025 PRACTICAS INICIALES,F+,PRESENCIAL,S-12,309,10:40,12:20,JU,SERGIO LEONEL GOMEZ BRAVO,,Ver Restricciones
0150 FISICA 1,F-,PRESENCIAL,T-3,114,11:30,12:20,LU  MI JU VI,EDDY  JOSUE SOLARES  ESPINOZA,WILBER STEVEN ZUÑIGA RUANO,Ver Restricciones
2025 PRACTICAS INICIALES,F-,PRESENCIAL,S-12,305,10:40,12:20,JU,HERMAN IGOR VELIZ LINARES,,Ver Restricciones
0147 FISICA BASICA,F1,PRESENCIAL,T-1,SA-VIRT,12:20,13:10,LU MA  JU VI,ANGELICA BECILIA PACHECO MAZARIEGOS,WILBER STEVEN ZUÑIGA RUANO,Ver Restricciones
0150 FISICA 1,F1,PRESENCIAL,S-11,LAB-FIS1,16:30,18:10,MA,MYNOR ALEJANDRO CIFUENTES VELÁSQUEZ,,Sin restricciones
0522 PROCESOS DE MANUFACTURA 2,F1,PRESENCIAL,T-7,CNC,19:00,20:40,MI,VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones
0147 FISICA BASICA,F2,PRESENCIAL,T-1,L-III-8,12:20,13:10,LU MA  JU VI,PAMELA  CRISTINA SIKAHALL  URIZAR,ELSA JULISSA GARCÍA LÉMUS,Ver Restricciones
0522 PROCESOS DE MANUFACTURA 2,.G,PRESENCIAL,T-7,CNC,14:00,15:40,JU,VICTOR MANUEL RUIZ HERNANDEZ,,Sin restricciones
0202 INGENIERIA ELECTRICA 2,_G,PRESENCIAL,T-1,LAB ELEC,19:00,20:40,MA,JORGE GILBERTO GONZALEZ PADILLA,,Sin restricciones
0232 ELECTRONICA  1,_G,PRESENCIAL,T-1,LAB-ELEC,16:30,17:20,VI,CHRISTIAN ANTONIO ORELLANA LÓPEZ,,Sin restricciones
0246 ELECTRONICA 3,_G,PRESENCIAL,T-1,LAB-ELEC,18:10,19:00,MA,LUIS ARIEL ROSALES RUIZ,,Sin restricciones
0258 MAQUINAS HIDRAULICAS,_G,PRESENCIAL,T-7,LAB-MEC,14:50,16:30,MI,HERBERT SAMUEL FIGUEROA AVENDAÑO,,Sin restricciones
0354 QUIMICA 3,_G,PRESENCIAL,T-5,LAB-Q1,15:40,18:10,LU,CINTHYA PATRICIA ORTIZ QUIROA,,Sin restricciones
0358 QUIMICA ORGANICA 1,_G,PRESENCIAL,T-5,LAB-Q1,11:20,13:50,SA,GERARDO ORDONEZ,,Sin restricciones
0362 ANALISIS CUALITATIVO,_G,PRESENCIAL,T-5,LAB-Q2,13:10,15:40,JU,ADELA MARIA MARROQUIN GONZALEZ,MARJORIE JULIETA MARTÍNEZ BARRIOS,Sin restricciones
